"cb_flag","dec","decstr","discoverymethod","elat","elon","glat","glon","hd_name","hip_name","hostname","pl_bmasse","pl_bmassj","pl_bmassprov","pl_cmasse","pl_cmassj","pl_dens","pl_eqt","pl_imppar","pl_insol","pl_letter","pl_masse","pl_massj","pl_msinie","pl_msinij","pl_name","pl_occdep","pl_orbeccen","pl_orbincl","pl_orblper","pl_orbper","pl_orbsmax","pl_orbtper","pl_projobliq","pl_rade","pl_radj","pl_ratdor","pl_ratror","pl_rvamp","pl_trandep","pl_trandur","pl_tranmid","pl_trueobliq","pl_tsystemref","ra","rastr","soltype","st_age","st_dens","st_logg","st_lum","st_mass","st_met","st_metratio","st_rad","st_radv","st_rotp","st_spectype","st_teff","st_vsin","sy_dist","sy_plx","sy_pm","sy_pmdec","sy_pmra","sy_pnum","sy_snum","ttv_flag","pl_eqt_normalized","pl_insol_normalized","pl_orbsmax_normalized","id","phi_estimated"
0,45.4803043,"+45d28m49.10s","Transit",67.25959,300.00365,16.91068,75.89955,NA,NA,"Kepler-611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-611 b",NA,NA,NA,NA,2.4370333,NA,NA,NA,1.65,0.147,NA,0.01498,NA,NA,3.201,2455003.73724,NA,"JD",286.0049121,"19h04m01.18s","Published Confirmed",4.47,NA,4.43,NA,1.01,0.06,"[Fe/H]",1.01,NA,NA,NA,5761,NA,1395.56,0.687736,21.0302941,-20.1014,-6.18118,1,1,0,NA,NA,NA,2061,0.708152158348839
0,45.7478551,"+45d44m52.28s","Transit",66.30374,309.21413,13.58368,77.69523,NA,NA,"Kepler-612",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-612 b",NA,NA,NA,NA,3.72215641,NA,NA,NA,2.84,0.253,NA,0.02731,NA,NA,1.9911,2455004.560286,NA,"JD",291.3546278,"19h25m25.11s","Published Confirmed",4.47,NA,4.46,NA,0.98,0.04,"[Fe/H]",0.96,NA,NA,NA,5693,NA,1445.53,0.663178,11.4070283,-11.2255,-2.02693,1,1,0,NA,NA,NA,2062,0.745856061602785
0,46.2449846,"+46d14m41.94s","Transit",68.58674,294.78303,19.27721,75.82258,NA,NA,"Kepler-613",NA,NA,NA,NA,NA,NA,NA,NA,66.27,"b",NA,NA,NA,NA,"Kepler-613 b",NA,NA,NA,NA,NA,NA,NA,NA,2.19,0.195,NA,NA,NA,NA,NA,NA,NA,NA,282.7868415,"18h51m08.84s","Published Confirmed",NA,NA,NA,NA,NA,NA,NA,0.94,NA,NA,NA,5956,NA,861.494,1.13204,6.4405598,6.00165,2.33688,1,1,0,NA,1,NA,2063,0.701041925369772
0,46.2449846,"+46d14m41.94s","Transit",68.58674,294.78303,19.27721,75.82258,NA,NA,"Kepler-613",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-613 b",NA,NA,NA,NA,15.77975178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2455008.97135,NA,"BJD",282.7868415,"18h51m08.84s","Published Confirmed",NA,1.4861,4.45,-0.057,1,NA,NA,0.98,NA,NA,NA,5635,NA,861.494,1.13204,6.4405598,6.00165,2.33688,1,1,0,NA,NA,NA,2064,0.701919080660372
0,46.2449846,"+46d14m41.94s","Transit",68.58674,294.78303,19.27721,75.82258,NA,NA,"Kepler-613",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-613 b",NA,NA,NA,NA,15.77987604,NA,NA,NA,NA,NA,NA,NA,NA,0.0574,4.341,2454977.403554,NA,"BJD",282.7868415,"18h51m08.84s","Published Confirmed",NA,1.4861,4.45,-0.057,1,NA,NA,0.98,NA,NA,NA,5635,NA,861.494,1.13204,6.4405598,6.00165,2.33688,1,1,0,NA,NA,NA,2065,0.701919080660372
0,46.2449846,"+46d14m41.94s","Transit",68.58674,294.78303,19.27721,75.82258,NA,NA,"Kepler-613",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-613 b",NA,NA,NA,NA,15.77979614,NA,NA,NA,2.29,0.204,NA,0.02204,NA,NA,4.0334,2455008.97014,NA,"JD",282.7868415,"18h51m08.84s","Published Confirmed",4.27,NA,4.47,NA,0.98,-0.01,"[Fe/H]",0.96,NA,NA,NA,5723,NA,861.494,1.13204,6.4405598,6.00165,2.33688,1,1,0,NA,NA,NA,2066,0.701919080660372
0,46.8383058,"+46d50m17.90s","Transit",66.32907,316.03227,11.81086,79.83355,NA,NA,"Kepler-616",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-616 b",NA,NA,NA,NA,9.99745717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2455004.78829,NA,"BJD",294.989137,"19h39m57.39s","Published Confirmed",NA,1.6157,4.47,-0.111,0.98,0.18,"[M/H]",0.95,NA,NA,NA,5556.24,NA,945.775,1.02914,9.4779473,-9.32374,-1.70275,3,1,0,NA,NA,NA,2067,0.750222180466069
0,46.8383058,"+46d50m17.90s","Transit",66.32907,316.03227,11.81086,79.83355,NA,NA,"Kepler-616",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-616 b",NA,NA,NA,NA,9.99758489,NA,NA,NA,NA,NA,NA,NA,NA,0.0611,3.4328,2454964.799606,NA,"BJD",294.989137,"19h39m57.39s","Published Confirmed",NA,1.6157,4.47,-0.111,0.98,0.18,"[M/H]",0.95,NA,NA,NA,5556.24,NA,945.775,1.02914,9.4779473,-9.32374,-1.70275,3,1,0,NA,NA,NA,2068,0.750222180466069
0,46.8383058,"+46d50m17.90s","Transit",66.32907,316.03227,11.81086,79.83355,NA,NA,"Kepler-616",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-616 b",NA,NA,NA,NA,9.99761851,NA,NA,NA,2.43,0.217,NA,0.02329,NA,NA,3.2429,2455004.78774,NA,"JD",294.989137,"19h39m57.39s","Published Confirmed",3.89,NA,4.46,NA,0.98,-0.02,"[Fe/H]",0.97,NA,NA,NA,5753,NA,945.775,1.02914,9.4779473,-9.32374,-1.70275,3,1,0,NA,NA,NA,2069,0.749691603553274
0,46.8383058,"+46d50m17.90s","Transit",66.32907,316.03227,11.81086,79.83355,NA,NA,"Kepler-616",NA,NA,NA,NA,NA,NA,NA,NA,NA,"c",NA,NA,NA,NA,"Kepler-616 c",NA,NA,NA,NA,90.41113426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2455041.50581,NA,"BJD",294.989137,"19h39m57.39s","Published Confirmed",NA,1.6157,4.47,-0.111,0.98,0.18,"[M/H]",0.95,NA,NA,NA,5556.24,NA,945.775,1.02914,9.4779473,-9.32374,-1.70275,3,1,0,NA,NA,NA,2070,0.750222180466069
0,46.8383058,"+46d50m17.90s","Transit",66.32907,316.03227,11.81086,79.83355,NA,NA,"Kepler-616",NA,NA,NA,NA,NA,NA,NA,NA,NA,"c",NA,NA,NA,NA,"Kepler-616 c",NA,NA,NA,NA,90.4113556,NA,NA,NA,3.41,0.304,NA,0.03156,NA,NA,6.523,2455041.50399,NA,"JD",294.989137,"19h39m57.39s","Published Confirmed",3.89,NA,4.46,NA,0.98,-0.02,"[Fe/H]",0.97,NA,NA,NA,5753,NA,945.775,1.02914,9.4779473,-9.32374,-1.70275,3,1,0,NA,NA,NA,2071,0.749691603553274
0,46.8383058,"+46d50m17.90s","Transit",66.32907,316.03227,11.81086,79.83355,NA,NA,"Kepler-616",NA,NA,NA,NA,NA,NA,NA,NA,NA,"c",NA,NA,NA,NA,"Kepler-616 c",NA,NA,NA,NA,90.41260102,NA,NA,NA,NA,NA,NA,NA,NA,0.1207,6.3751,2455041.49697,NA,"BJD",294.989137,"19h39m57.39s","Published Confirmed",NA,1.6157,4.47,-0.111,0.98,0.18,"[M/H]",0.95,NA,NA,NA,5556.24,NA,945.775,1.02914,9.4779473,-9.32374,-1.70275,3,1,0,NA,NA,NA,2072,0.750222180466069
0,46.8383058,"+46d50m17.90s","Transit",66.32907,316.03227,11.81086,79.83355,NA,NA,"Kepler-616",NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,NA,NA,"Kepler-616 d",NA,NA,NA,NA,51.06740189,NA,NA,NA,2.653,0.237,NA,NA,NA,NA,NA,NA,NA,NA,294.989137,"19h39m57.39s","Published Confirmed",NA,3.7781,4.48,NA,1.06,-0.02,"[Fe/H]",0.98,NA,NA,NA,6004,NA,945.775,1.02914,9.4779473,-9.32374,-1.70275,3,1,0,NA,NA,NA,2073,0.749691603553274
0,46.8383058,"+46d50m17.90s","Transit",66.32907,316.03227,11.81086,79.83355,NA,NA,"Kepler-616",NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,NA,NA,"Kepler-616 d",NA,NA,NA,NA,25.53370554,NA,NA,NA,NA,NA,NA,NA,NA,0.0407,4.7272,2454980.611165,NA,"BJD",294.989137,"19h39m57.39s","Published Confirmed",NA,1.6157,4.47,-0.111,0.98,0.18,"[M/H]",0.95,NA,NA,NA,5556.24,NA,945.775,1.02914,9.4779473,-9.32374,-1.70275,3,1,0,NA,NA,NA,2074,0.750222180466069
0,48.0609256,"+48d03m39.33s","Transit",69.66952,302.5632,17.6986,78.47948,NA,NA,"Kepler-618",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-618 b",NA,NA,NA,NA,3.59576964,NA,NA,NA,2.6,0.232,NA,0.02162,NA,NA,3.3249,2455003.36964,NA,"JD",286.2498525,"19h04m59.96s","Published Confirmed",4.27,NA,4.39,NA,1.05,0.08,"[Fe/H]",1.08,NA,NA,NA,5860,NA,1221.96,0.789644,3.7428919,-2.07266,3.11662,1,1,0,NA,NA,NA,2075,0.684660362376094
0,48.4159782,"+48d24m57.52s","Transit",68.90511,311.01676,15.00864,80.05008,NA,NA,"Kepler-619",NA,NA,NA,NA,NA,NA,NA,NA,224.15,"b",NA,NA,NA,NA,"Kepler-619 b",NA,NA,NA,NA,NA,NA,NA,NA,2.664,0.238,NA,NA,NA,NA,NA,NA,NA,NA,290.8490899,"19h23m23.78s","Published Confirmed",NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,5816,NA,900.678,1.08162,8.1141554,-8.11222,-0.177214,3,1,0,NA,1,NA,2076,0.632160472746138
0,48.4159782,"+48d24m57.52s","Transit",68.90511,311.01676,15.00864,80.05008,NA,NA,"Kepler-619",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-619 b",NA,NA,NA,NA,5.40427188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2455005.18509,NA,"BJD",290.8490899,"19h23m23.78s","Published Confirmed",NA,1.7472,4.51,-0.04,1.04,0.047,"[M/H]",0.94,NA,NA,NA,5807.76,NA,900.678,1.08162,8.1141554,-8.11222,-0.177214,3,1,0,NA,NA,NA,2077,0.632516078045484
0,48.4159782,"+48d24m57.52s","Transit",68.90511,311.01676,15.00864,80.05008,NA,NA,"Kepler-619",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-619 b",NA,NA,NA,NA,5.40427649,NA,NA,NA,NA,NA,NA,NA,NA,0.0808,2.7693,2454967.354818,NA,"BJD",290.8490899,"19h23m23.78s","Published Confirmed",NA,1.7472,4.51,-0.04,1.04,0.047,"[M/H]",0.94,NA,NA,NA,5807.76,NA,900.678,1.08162,8.1141554,-8.11222,-0.177214,3,1,0,NA,NA,NA,2078,0.631447665321305
0,48.4159782,"+48d24m57.52s","Transit",68.90511,311.01676,15.00864,80.05008,NA,NA,"Kepler-619",NA,NA,NA,NA,NA,NA,NA,NA,1652.91,"c",NA,NA,NA,NA,"Kepler-619 c",NA,NA,NA,NA,NA,NA,NA,NA,1.534,0.137,NA,NA,NA,NA,NA,NA,NA,NA,290.8490899,"19h23m23.78s","Published Confirmed",NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,5816,NA,900.678,1.08162,8.1141554,-8.11222,-0.177214,3,1,0,NA,1,NA,2079,0.63109206002196
0,48.4159782,"+48d24m57.52s","Transit",68.90511,311.01676,15.00864,80.05008,NA,NA,"Kepler-619",NA,NA,NA,NA,NA,NA,NA,NA,NA,"c",NA,NA,NA,NA,"Kepler-619 c",NA,NA,NA,NA,1.20846273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2454966.67774,NA,"BJD",290.8490899,"19h23m23.78s","Published Confirmed",NA,1.7472,4.51,-0.04,1.04,0.047,"[M/H]",0.94,NA,NA,NA,5807.76,NA,900.678,1.08162,8.1141554,-8.11222,-0.177214,3,1,0,NA,NA,NA,2080,0.631447665321305
0,48.4159782,"+48d24m57.52s","Transit",68.90511,311.01676,15.00864,80.05008,NA,NA,"Kepler-619",NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,NA,NA,"Kepler-619 d",NA,NA,NA,NA,11.67895492,NA,NA,NA,NA,NA,NA,NA,NA,0.1335,1.5439,2454964.511568,NA,"BJD",290.8490899,"19h23m23.78s","Published Confirmed",NA,1.7472,4.51,-0.04,1.04,0.047,"[M/H]",0.94,NA,NA,NA,5807.76,NA,900.678,1.08162,8.1141554,-8.11222,-0.177214,3,1,0,NA,NA,NA,2081,0.631447665321305
0,48.4159782,"+48d24m57.52s","Transit",68.90511,311.01676,15.00864,80.05008,NA,NA,"Kepler-619",NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,NA,NA,"Kepler-619 d",NA,NA,NA,NA,11.67889977,NA,NA,NA,4.384,0.391,NA,NA,NA,NA,NA,NA,NA,NA,290.8490899,"19h23m23.78s","Published Confirmed",NA,4.2773,4.49,NA,1.04,-0.18,"[Fe/H]",0.96,NA,NA,NA,6122,NA,900.678,1.08162,8.1141554,-8.11222,-0.177214,3,1,0,NA,NA,NA,2082,0.632556007893724
0,39.6375254,"+39d38m15.09s","Transit",60.34339,305.92754,10.38327,72.33987,NA,NA,"Kepler-625",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-625 b",NA,NA,NA,NA,7.75192492,NA,NA,NA,1.99,0.178,NA,0.01852,NA,NA,3.4849,2455009.1727,NA,"JD",292.1504723,"19h28m36.11s","Published Confirmed",1.51,NA,4.49,NA,1.04,0.1,"[Fe/H]",0.96,NA,NA,NA,5789,NA,760.708,1.28587,9.1847745,-8.49958,3.48098,2,1,0,NA,NA,NA,2083,0.705882140240093
0,39.6375254,"+39d38m15.09s","Transit",60.34339,305.92754,10.38327,72.33987,NA,NA,"Kepler-625",NA,NA,NA,NA,NA,NA,NA,NA,NA,"c",NA,NA,NA,NA,"Kepler-625 c",NA,NA,NA,NA,4.1653651,NA,NA,NA,1.05,0.094,NA,0.01012,NA,NA,3.2895,2454965.04209,NA,"JD",292.1504723,"19h28m36.11s","Published Confirmed",1.51,NA,4.49,NA,1.04,0.1,"[Fe/H]",0.96,NA,NA,NA,5789,NA,760.708,1.28587,9.1847745,-8.49958,3.48098,2,1,0,NA,NA,NA,2084,0.705882140240093
0,39.7082044,"+39d42m29.54s","Transit",61.16593,300.75302,12.80662,71.22602,NA,NA,"Kepler-626",NA,NA,NA,NA,NA,NA,NA,NA,69.8,"b",NA,NA,NA,NA,"Kepler-626 b",NA,NA,NA,NA,NA,NA,NA,NA,2.596,0.232,NA,NA,NA,NA,NA,NA,NA,NA,288.6986828,"19h14m47.68s","Published Confirmed",NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,5721,NA,635.643,1.54443,15.0649994,-14.8758,2.38008,1,1,0,NA,1,NA,2085,0.710704525979548
0,39.7082044,"+39d42m29.54s","Transit",61.16593,300.75302,12.80662,71.22602,NA,NA,"Kepler-626",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-626 b",NA,NA,NA,NA,14.48586384,NA,NA,NA,NA,NA,NA,NA,NA,0.0476,2.9135,2454964.549091,NA,"BJD",288.6986828,"19h14m47.68s","Published Confirmed",NA,1.3167,4.42,-0.042,0.99,-0.816,"[M/H]",1.02,NA,NA,NA,5583.62,NA,635.643,1.54443,15.0649994,-14.8758,2.38008,1,1,0,NA,NA,NA,2086,0.710169236527098
0,39.7082044,"+39d42m29.54s","Transit",61.16593,300.75302,12.80662,71.22602,NA,NA,"Kepler-626",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-626 b",NA,NA,NA,NA,14.48585199,NA,NA,NA,2.29,0.204,NA,0.01974,NA,NA,2.7143,2455008.00558,NA,"JD",288.6986828,"19h14m47.68s","Published Confirmed",5.37,NA,4.4,NA,1.01,0.01,"[Fe/H]",1.05,NA,NA,NA,5813,NA,635.643,1.54443,15.0649994,-14.8758,2.38008,1,1,0,NA,NA,NA,2087,0.715333800758822
0,39.7082044,"+39d42m29.54s","Transit",61.16593,300.75302,12.80662,71.22602,NA,NA,"Kepler-626",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-626 b",NA,NA,NA,NA,14.48587084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2455008.00416,NA,"BJD",288.6986828,"19h14m47.68s","Published Confirmed",NA,1.3167,4.42,-0.042,0.99,-0.816,"[M/H]",1.02,NA,NA,NA,5583.62,NA,635.643,1.54443,15.0649994,-14.8758,2.38008,1,1,0,NA,NA,NA,2088,0.710169236527098
0,49.5482814,"+49d32m53.81s","Transit",70.36407,309.47471,16.43629,80.68879,NA,NA,"Kepler-63",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-63 b",NA,NA,NA,NA,9.43415035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2455010.8434,NA,"BJD",289.2262876,"19h16m54.31s","Published Confirmed",NA,1.6459,4.48,-0.14,0.96,0.09,"[M/H]",0.94,NA,NA,NA,5497,NA,194.033,5.12497,27.4117198,23.3638,14.3365,1,1,0,NA,NA,NA,2089,0.630257862238742
0,49.5482814,"+49d32m53.81s","Transit",70.36407,309.47471,16.43629,80.68879,NA,NA,"Kepler-63",NA,NA,NA,NA,NA,NA,NA,0.732,NA,"b",NA,NA,NA,NA,"Kepler-63 b",NA,0,87.806,90,9.43415035,NA,NA,-135,NA,NA,19.12,0.0622,40,NA,2.903,2455010.8434,NA,"BJD-TDB",289.2262876,"19h16m54.31s","Published Confirmed",0.21,NA,NA,NA,NA,NA,NA,0.9,NA,5.4,"G5",5576,7.47,194.033,5.12497,27.4117198,23.3638,14.3365,1,1,0,NA,NA,NA,2090,0.628162068177018
0,49.5482814,"+49d32m53.81s","Transit",70.36407,309.47471,16.43629,80.68879,NA,NA,"Kepler-63",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-63 b",NA,NA,NA,NA,9.43415109,NA,NA,NA,5.76,0.514,NA,0.05825,NA,NA,2.7795,2455010.843189,NA,"JD",289.2262876,"19h16m54.31s","Published Confirmed",2.19,NA,4.51,NA,0.98,0.02,"[Fe/H]",0.91,NA,NA,NA,5649,NA,194.033,5.12497,27.4117198,23.3638,14.3365,1,1,0,NA,NA,NA,2091,0.628162068177018
0,49.5482814,"+49d32m53.81s","Transit",70.36407,309.47471,16.43629,80.68879,NA,NA,"Kepler-63",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-63 b",NA,NA,NA,NA,9.43415263,NA,NA,NA,NA,NA,NA,NA,NA,0.4037,3.0125,2454954.237981,NA,"BJD",289.2262876,"19h16m54.31s","Published Confirmed",NA,1.6459,4.48,-0.14,0.96,0.09,"[M/H]",0.94,NA,NA,NA,5497,NA,194.033,5.12497,27.4117198,23.3638,14.3365,1,1,0,NA,NA,NA,2092,0.630257862238742
0,49.5482814,"+49d32m53.81s","Transit",70.36407,309.47471,16.43629,80.68879,NA,NA,"Kepler-63",120,0.378,"Mass",NA,NA,3,NA,0.732,NA,"b",120,0.378,NA,NA,"Kepler-63 b",NA,0.45,87.806,NA,9.4341505,0.08,NA,-110,6.11,0.545,19.12,0.0622,NA,NA,2.903,2455010.84307,NA,"BJD-TDB",289.2262876,"19h16m54.31s","Published Confirmed",0.21,1.895,4.52,-0.157,0.98,0.05,"[Fe/H]",0.9,NA,NA,NA,5576,5.6,194.033,5.12497,27.4117198,23.3638,14.3365,1,1,0,NA,NA,0.0315789473684211,2093,0.628162068177018
0,39.9423967,"+39d56m32.63s","Transit",60.32773,308.00288,9.64892,73.06923,NA,NA,"Kepler-630",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-630 b",NA,NA,NA,NA,161.4743937,NA,NA,NA,3.18,0.284,NA,0.02796,NA,NA,10.598,2455003.60316,NA,"JD",293.4270647,"19h33m42.50s","Published Confirmed",4.47,NA,4.42,NA,1.02,0.03,"[Fe/H]",1.04,NA,NA,NA,5829,NA,839.784,1.16214,6.9527487,-5.56408,4.16914,1,1,0,NA,NA,NA,2094,0.700114913588209
0,41.6172093,"+41d37m01.95s","Transit",63.72751,295.77113,16.19611,71.85484,NA,NA,"Kepler-638",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-638 b",NA,NA,NA,NA,6.07972888,NA,NA,NA,1.83,0.163,NA,0.01828,NA,NA,7.3431,2455003.58397,NA,"JD",284.9194213,"18h59m40.66s","Published Confirmed",11.75,NA,4.43,NA,0.88,0.04,"[Fe/H]",0.93,NA,NA,NA,5382,NA,991.214,0.980073,2.9283897,1.4181,2.56212,1,1,0,NA,NA,NA,2095,0.710462166012416
0,42.1317392,"+42d07m54.26s","Transit",61.70839,313.36638,8.9447,75.96328,NA,NA,"Kepler-640",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-640 b",NA,NA,NA,NA,22.24815483,NA,NA,NA,NA,NA,NA,NA,NA,0.0631,4.0885,2454984.88878,NA,"BJD",296.0322,"19h44m07.73s","Published Confirmed",NA,1.2384,4.4,-0.024,0.99,0.178,"[M/H]",1.04,NA,NA,NA,5581.5,NA,557.787,1.76402,14.9977484,14.968,0.944157,1,1,0,NA,NA,NA,2096,0.666520476797925
0,42.1317392,"+42d07m54.26s","Transit",61.70839,313.36638,8.9447,75.96328,NA,NA,"Kepler-640",NA,NA,NA,NA,NA,NA,NA,NA,35.06,"b",NA,NA,NA,NA,"Kepler-640 b",NA,NA,NA,NA,NA,NA,NA,NA,2.847,0.254,NA,NA,NA,NA,NA,NA,NA,NA,296.0322,"19h44m07.73s","Published Confirmed",NA,NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,5600,NA,557.787,1.76402,14.9977484,14.968,0.944157,1,1,0,NA,1,NA,2097,0.672661254074942
0,42.1317392,"+42d07m54.26s","Transit",61.70839,313.36638,8.9447,75.96328,NA,NA,"Kepler-640",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-640 b",NA,NA,NA,NA,22.24813967,NA,NA,NA,2.56,0.228,NA,0.02523,NA,NA,3.9565,2455007.13664,NA,"JD",296.0322,"19h44m07.73s","Published Confirmed",2.09,NA,4.5,NA,1.01,0.15,"[Fe/H]",0.94,NA,NA,NA,5653,NA,557.787,1.76402,14.9977484,14.968,0.944157,1,1,0,NA,NA,NA,2098,0.740563957109865
0,42.1317392,"+42d07m54.26s","Transit",61.70839,313.36638,8.9447,75.96328,NA,NA,"Kepler-640",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-640 b",NA,NA,NA,NA,22.24820572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2455007.13397,NA,"BJD",296.0322,"19h44m07.73s","Published Confirmed",NA,1.2384,4.4,-0.024,0.99,0.178,"[M/H]",1.04,NA,NA,NA,5581.5,NA,557.787,1.76402,14.9977484,14.968,0.944157,1,1,0,NA,NA,NA,2099,0.666520476797925
0,44.3870422,"+44d23m13.35s","Transit",65.24297,306.63941,13.5747,76.15527,NA,NA,"Kepler-646",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-646 b",NA,NA,NA,NA,15.87364565,NA,NA,NA,1.99,0.178,NA,0.01995,NA,NA,3.6124,2455015.40134,NA,"JD",290.4714596,"19h21m53.15s","Published Confirmed",4.57,NA,4.49,NA,0.93,-0.07,"[Fe/H]",0.91,NA,NA,NA,5634,NA,451.794,2.18456,21.3107943,-4.1014,20.9124,1,1,0,NA,NA,NA,2100,0.743256482079603
0,44.5916225,"+44d35m29.84s","Transit",66.63581,297.2768,17.385,74.70457,NA,NA,"Kepler-647",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-647 b",NA,NA,NA,NA,16.2254649,NA,NA,NA,1.17,0.104,NA,0.01001,NA,NA,6.493,2454977.02782,NA,"JD",284.7882977,"18h59m09.19s","Published Confirmed",4.27,NA,4.39,NA,1.03,-0.14,"[Fe/H]",1.07,NA,NA,NA,6020,NA,1087.87,0.890439,11.9571953,-11.9287,0.825007,2,1,0,NA,NA,NA,2101,0.711567765390158
0,45.0169137,"+45d01m00.89s","Transit",67.20594,295.9926,18.12577,74.88554,NA,NA,"Kepler-648",NA,NA,NA,NA,NA,NA,NA,NA,47.34,"b",NA,NA,NA,NA,"Kepler-648 b",NA,NA,NA,NA,NA,NA,NA,NA,3.036,0.271,NA,NA,NA,NA,NA,NA,NA,NA,283.8996207,"18h55m35.91s","Published Confirmed",NA,NA,NA,NA,NA,NA,NA,0.95,NA,NA,NA,5693,NA,636.03,1.54355,4.0878083,3.19054,-2.55551,1,1,0,NA,1,NA,2102,0.702951600557246
0,45.0169137,"+45d01m00.89s","Transit",67.20594,295.9926,18.12577,74.88554,NA,NA,"Kepler-648",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-648 b",NA,NA,NA,NA,17.42119869,NA,NA,NA,NA,NA,NA,NA,NA,0.0957,5.2225,2454964.98203,NA,"BJD",283.8996207,"18h55m35.91s","Published Confirmed",NA,1.4984,4.46,-0.053,1,0.197,"[M/H]",0.98,NA,NA,NA,5654.78,NA,636.03,1.54355,4.0878083,3.19054,-2.55551,1,1,0,NA,NA,NA,2103,0.703828755847846
0,45.0169137,"+45d01m00.89s","Transit",67.20594,295.9926,18.12577,74.88554,NA,NA,"Kepler-648",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-648 b",NA,NA,NA,NA,17.42114966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2455017.24635,NA,"BJD",283.8996207,"18h55m35.91s","Published Confirmed",NA,1.4984,4.46,-0.053,1,0.197,"[M/H]",0.98,NA,NA,NA,5654.78,NA,636.03,1.54355,4.0878083,3.19054,-2.55551,1,1,0,NA,NA,NA,2104,0.703828755847846
0,45.0169137,"+45d01m00.89s","Transit",67.20594,295.9926,18.12577,74.88554,NA,NA,"Kepler-648",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-648 b",NA,NA,NA,NA,17.4211749,NA,NA,NA,3.22,0.287,NA,0.02996,NA,NA,5.0323,2455017.246184,NA,"JD",283.8996207,"18h55m35.91s","Published Confirmed",1.82,NA,4.48,NA,1.05,0.21,"[Fe/H]",0.98,NA,NA,NA,5741,NA,636.03,1.54355,4.0878083,3.19054,-2.55551,1,1,0,NA,NA,NA,2105,0.703828755847846
